"HAULJOIN","SPECIES_CODE","SPECIES","SEX","SIZE","SIZE_1MM","SHELL_CONDITION","EGG_CONDITION","CLUTCH_SIZE","MERUS_LENGTH","CHELA_HEIGHT","DISEASE_CODE","CALCULATED_WEIGHT","CALCULATED_WEIGHT_1MM","WEIGHT","SAMPLING_FACTOR"
1194947,68580,"SNOW",1,105,105,2,NA,NA,NA,NA,NA,486.010756728812,486.010756728812,NA,1
1194947,68580,"SNOW",1,106,106,2,NA,NA,NA,NA,NA,500.49060381961,500.49060381961,NA,1
1194947,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
1194947,68580,"SNOW",1,107,107,2,NA,NA,NA,NA,NA,515.259793289601,515.259793289601,NA,1
1194947,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
1194947,68580,"SNOW",2,24,24,2,0,0,NA,NA,NA,5.72882111945287,5.72882111945287,NA,1
1194947,68580,"SNOW",2,10,10,2,0,0,NA,NA,NA,0.534950603349469,0.534950603349469,NA,1
1194947,68580,"SNOW",1,77,77,3,NA,NA,NA,NA,NA,185.973180915107,185.973180915107,NA,1
1194947,68580,"SNOW",1,66,66,3,NA,NA,NA,NA,NA,115.371668747094,115.371668747094,NA,1
1194947,68580,"SNOW",1,108,108,3,NA,NA,NA,NA,NA,530.321321615836,530.321321615836,NA,1
1194947,68580,"SNOW",1,85,85,2,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
1194947,68580,"SNOW",1,103,103,2,NA,NA,NA,NA,NA,457.907117540332,457.907117540332,NA,1
1194947,68580,"SNOW",1,99,99,2,NA,NA,NA,NA,NA,405.040410695875,405.040410695875,NA,1
1194947,68580,"SNOW",1,113,113,2,NA,NA,NA,NA,NA,610.119112260485,610.119112260485,NA,1
1194947,68580,"SNOW",1,95,95,2,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,1
1194947,68580,"SNOW",1,89,89,3,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,1
1194947,68580,"SNOW",1,108,108,3,NA,NA,NA,NA,NA,530.321321615836,530.321321615836,NA,1
1194947,69323,"BKC",2,109,109,3,4,1,NA,NA,NA,870.719370896477,870.719370896477,NA,1
1194947,69323,"BKC",2,109,109,3,4,1,NA,NA,NA,870.719370896477,870.719370896477,NA,1
1194948,68580,"SNOW",1,75,75,3,NA,NA,NA,NA,NA,171.415616346091,171.415616346091,NA,1
1194948,68580,"SNOW",1,87,87,3,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
1194948,68580,"SNOW",1,72,72,3,NA,NA,NA,NA,NA,151.056670473612,151.056670473612,NA,1
1194948,68580,"SNOW",1,79,79,3,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
1194948,68580,"SNOW",1,119,119,3,NA,NA,NA,NA,NA,716.1521732466,716.1521732466,NA,1
1194948,68580,"SNOW",1,87,87,3,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
1194948,68580,"SNOW",1,82,82,3,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,1
1194948,68580,"SNOW",1,64,64,3,NA,NA,NA,NA,NA,104.883604532211,104.883604532211,NA,1
1194948,68580,"SNOW",1,84,84,3,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
1194948,69323,"BKC",2,102,102,2,0,0,NA,NA,NA,748.932101031975,748.932101031975,NA,1
1194948,69323,"BKC",2,110,110,2,1,6,NA,NA,NA,888.958427118029,888.958427118029,NA,1
1194948,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
1194948,68580,"SNOW",1,95,95,2,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,1
1194948,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194948,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194948,68580,"SNOW",1,108,108,2,NA,NA,NA,NA,NA,530.321321615836,530.321321615836,NA,1
1194948,68580,"SNOW",1,87,87,2,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
1194948,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
1194948,68580,"SNOW",1,120,120,2,NA,NA,NA,NA,NA,734.956462851588,734.956462851588,NA,1
1194948,68580,"SNOW",1,113,113,2,NA,NA,NA,NA,NA,610.119112260485,610.119112260485,NA,1
1194948,68580,"SNOW",1,82,82,2,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,1
1194948,68580,"SNOW",1,105,105,2,NA,NA,NA,NA,NA,486.010756728812,486.010756728812,NA,1
1194948,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
1194948,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
1194948,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194948,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
1194948,68580,"SNOW",1,97,97,2,NA,NA,NA,NA,NA,380.229646370315,380.229646370315,NA,1
1194948,68580,"SNOW",1,84,84,2,NA,NA,NA,NA,NA,243.495563611932,243.495563611932,NA,1
1194948,68580,"SNOW",1,113,113,2,NA,NA,NA,NA,NA,610.119112260485,610.119112260485,NA,1
1194948,68580,"SNOW",1,101,101,2,NA,NA,NA,NA,NA,430.924959296404,430.924959296404,NA,1
1194948,68580,"SNOW",1,86,86,2,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,1
1194948,68580,"SNOW",1,80,80,2,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,1
1194948,68580,"SNOW",1,104,104,2,NA,NA,NA,NA,NA,471.81725828818,471.81725828818,NA,1
1194948,68580,"SNOW",1,96,96,2,NA,NA,NA,NA,NA,368.219500648081,368.219500648081,NA,1
1194948,68580,"SNOW",1,102,102,2,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
1194948,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
1194948,68580,"SNOW",1,92,92,2,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,1
1194948,68580,"SNOW",1,114,114,2,NA,NA,NA,NA,NA,626.997750759567,626.997750759567,NA,1
1194948,68580,"SNOW",1,108,108,2,NA,NA,NA,NA,NA,530.321321615836,530.321321615836,NA,1
1194948,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194948,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
1194948,68580,"SNOW",1,65,65,2,NA,NA,NA,NA,NA,110.043043663286,110.043043663286,NA,1
1194948,68580,"SNOW",1,70,70,3,NA,NA,NA,NA,NA,138.435253747909,138.435253747909,NA,1
1194948,68580,"SNOW",1,98,98,3,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194948,68580,"SNOW",1,65,65,3,NA,NA,NA,NA,NA,110.043043663286,110.043043663286,NA,1
1194948,68580,"SNOW",1,95,95,3,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,1
1194949,68580,"SNOW",1,99,99,2,NA,NA,NA,NA,NA,405.040410695875,405.040410695875,NA,1
1194949,68580,"SNOW",1,120,120,2,NA,NA,NA,NA,NA,734.956462851588,734.956462851588,NA,1
1194949,68580,"SNOW",1,109,109,2,NA,NA,NA,NA,NA,545.678188000196,545.678188000196,NA,1
1194949,68580,"SNOW",1,100,100,2,NA,NA,NA,NA,NA,417.846973962444,417.846973962444,NA,1
1194949,68580,"SNOW",1,92,92,2,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,1
1194949,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
1194949,68580,"SNOW",1,109,109,2,NA,NA,NA,NA,NA,545.678188000196,545.678188000196,NA,1
1194949,68580,"SNOW",1,100,100,2,NA,NA,NA,NA,NA,417.846973962444,417.846973962444,NA,1
1194949,68580,"SNOW",1,107,107,2,NA,NA,NA,NA,NA,515.259793289601,515.259793289601,NA,1
1194949,68580,"SNOW",1,112,112,2,NA,NA,NA,NA,NA,593.550847917513,593.550847917513,NA,1
1194949,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194949,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194949,68580,"SNOW",1,99,99,2,NA,NA,NA,NA,NA,405.040410695875,405.040410695875,NA,1
1194949,68580,"SNOW",1,82,82,2,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,1
1194949,68580,"SNOW",1,117,117,2,NA,NA,NA,NA,NA,679.526074898695,679.526074898695,NA,1
1194949,68580,"SNOW",1,82,82,2,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,1
1194949,68580,"SNOW",1,82,82,2,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,1
1194949,68580,"SNOW",1,88,88,2,NA,NA,NA,NA,NA,281.232852026961,281.232852026961,NA,1
1194949,68580,"SNOW",1,97,97,2,NA,NA,NA,NA,NA,380.229646370315,380.229646370315,NA,1
1194949,68580,"SNOW",1,100,100,2,NA,NA,NA,NA,NA,417.846973962444,417.846973962444,NA,1
1194949,68580,"SNOW",1,117,117,2,NA,NA,NA,NA,NA,679.526074898695,679.526074898695,NA,1
1194949,68580,"SNOW",1,103,103,2,NA,NA,NA,NA,NA,457.907117540332,457.907117540332,NA,1
1194949,68580,"SNOW",1,118,118,2,NA,NA,NA,NA,NA,697.676386513518,697.676386513518,NA,1
1194949,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
1194949,68580,"SNOW",1,104,104,2,NA,NA,NA,NA,NA,471.81725828818,471.81725828818,NA,1
1194949,68580,"SNOW",1,101,101,2,NA,NA,NA,NA,NA,430.924959296404,430.924959296404,NA,1
1194949,68580,"SNOW",1,101,101,2,NA,NA,NA,NA,NA,430.924959296404,430.924959296404,NA,1
1194949,68580,"SNOW",1,78,78,3,NA,NA,NA,NA,NA,193.556136987749,193.556136987749,NA,1
1194949,68580,"SNOW",1,79,79,3,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
1194949,68580,"SNOW",1,110,110,3,NA,NA,NA,NA,NA,561.333394346605,561.333394346605,NA,1
1194949,68580,"SNOW",1,114,114,3,NA,NA,NA,NA,NA,626.997750759567,626.997750759567,NA,1
1194949,68580,"SNOW",1,105,105,3,NA,NA,NA,NA,NA,486.010756728812,486.010756728812,NA,1
1194949,68580,"SNOW",1,92,92,3,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,1
1194949,68580,"SNOW",1,95,95,3,NA,NA,NA,NA,NA,356.468887721105,356.468887721105,NA,1
1194949,68580,"SNOW",1,65,65,3,NA,NA,NA,NA,NA,110.043043663286,110.043043663286,NA,1
1194949,68580,"SNOW",1,92,92,3,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,1
1194949,68580,"SNOW",1,79,79,3,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
1194949,68580,"SNOW",1,76,76,3,NA,NA,NA,NA,NA,178.593974565467,178.593974565467,NA,1
1194949,68580,"SNOW",1,79,79,3,NA,NA,NA,NA,NA,201.345748043429,201.345748043429,NA,1
1194949,68580,"SNOW",1,83,83,3,NA,NA,NA,NA,NA,234.628973302234,234.628973302234,NA,1
1194949,68580,"SNOW",1,81,81,3,NA,NA,NA,NA,NA,217.556574226675,217.556574226675,NA,1
1194949,68580,"SNOW",1,87,87,3,NA,NA,NA,NA,NA,271.452024566283,271.452024566283,NA,1
1194949,68580,"SNOW",1,74,74,3,NA,NA,NA,NA,NA,164.435208375069,164.435208375069,NA,1
1194949,68580,"SNOW",1,102,102,3,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
1194949,68580,"SNOW",1,85,85,3,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
1194949,68580,"SNOW",1,74,74,3,NA,NA,NA,NA,NA,164.435208375069,164.435208375069,NA,1
1194949,69323,"BKC",1,98,98,2,NA,NA,NA,NA,NA,778.800667093681,778.800667093681,NA,1
1194949,69323,"BKC",1,97,97,2,NA,NA,NA,NA,NA,754.37851070657,754.37851070657,NA,1
1194949,69323,"BKC",2,108,108,3,4,1,NA,NA,NA,852.691592631667,852.691592631667,NA,1
1194949,69323,"BKC",2,123,123,3,4,1,NA,NA,NA,1145.52523017508,1145.52523017508,NA,1
1194950,68580,"SNOW",1,107,107,3,NA,NA,NA,NA,NA,515.259793289601,515.259793289601,NA,1
1194950,69323,"BKC",1,155,155,3,NA,NA,NA,NA,NA,3235.41364287782,3235.41364287782,NA,1
1194950,69323,"BKC",2,107,107,2,1,6,NA,NA,NA,834.874567207284,834.874567207284,NA,1
1194950,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
1194950,68580,"SNOW",1,92,92,2,NA,NA,NA,NA,NA,322.744612166237,322.744612166237,NA,1
1194950,68580,"SNOW",1,82,82,2,NA,NA,NA,NA,NA,225.983617833584,225.983617833584,NA,1
1194950,68580,"SNOW",1,110,110,2,NA,NA,NA,NA,NA,561.333394346605,561.333394346605,NA,1
1194950,68580,"SNOW",1,93,93,2,NA,NA,NA,NA,NA,333.734403789344,333.734403789344,NA,1
1194950,68580,"SNOW",1,101,101,2,NA,NA,NA,NA,NA,430.924959296404,430.924959296404,NA,1
1194950,68580,"SNOW",1,99,99,2,NA,NA,NA,NA,NA,405.040410695875,405.040410695875,NA,1
1194950,68580,"SNOW",1,94,94,2,NA,NA,NA,NA,NA,344.974842715057,344.974842715057,NA,1
1194950,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
1194950,68580,"SNOW",1,105,105,2,NA,NA,NA,NA,NA,486.010756728812,486.010756728812,NA,1
1194950,68580,"SNOW",1,80,80,2,NA,NA,NA,NA,NA,209.344922966998,209.344922966998,NA,1
1194950,68580,"SNOW",1,98,98,2,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194950,68580,"SNOW",1,119,119,2,NA,NA,NA,NA,NA,716.1521732466,716.1521732466,NA,1
1194950,68580,"SNOW",1,89,89,2,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,1
1194950,68580,"SNOW",1,103,103,2,NA,NA,NA,NA,NA,457.907117540332,457.907117540332,NA,1
1194950,68580,"SNOW",1,91,91,2,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
1194950,68580,"SNOW",1,91,91,3,NA,NA,NA,NA,NA,312.002512160583,312.002512160583,NA,1
1194950,68580,"SNOW",1,98,98,3,NA,NA,NA,NA,NA,392.502292767334,392.502292767334,NA,1
1194950,68580,"SNOW",1,102,102,3,NA,NA,NA,NA,NA,444.277346323576,444.277346323576,NA,1
1194950,68580,"SNOW",1,90,90,3,NA,NA,NA,NA,NA,301.505151210144,301.505151210144,NA,1
1194950,68580,"SNOW",1,78,78,3,NA,NA,NA,NA,NA,193.556136987749,193.556136987749,NA,1
1194950,68580,"SNOW",1,97,97,3,NA,NA,NA,NA,NA,380.229646370315,380.229646370315,NA,1
1194950,68580,"SNOW",1,85,85,3,NA,NA,NA,NA,NA,252.586315169063,252.586315169063,NA,1
1194950,68580,"SNOW",1,66,66,3,NA,NA,NA,NA,NA,115.371668747094,115.371668747094,NA,1
1194950,68580,"SNOW",1,83,83,3,NA,NA,NA,NA,NA,234.628973302234,234.628973302234,NA,1
1194950,68580,"SNOW",1,86,86,3,NA,NA,NA,NA,NA,261.904157770242,261.904157770242,NA,1
1194950,68580,"SNOW",1,89,89,3,NA,NA,NA,NA,NA,291.249579906558,291.249579906558,NA,1
1194950,68580,"SNOW",1,99,99,3,NA,NA,NA,NA,NA,405.040410695875,405.040410695875,NA,1
1194950,68580,"SNOW",1,78,78,3,NA,NA,NA,NA,NA,193.556136987749,193.556136987749,NA,1
1194950,68580,"SNOW",1,78,78,3,NA,NA,NA,NA,NA,193.556136987749,193.556136987749,NA,1
1194950,68580,"SNOW",1,101,101,4,NA,NA,NA,NA,NA,430.924959296404,430.924959296404,NA,1
1194950,68560,"TANNER",1,98,98,3,NA,NA,NA,NA,NA,281.265062381467,281.265062381467,NA,1
1194950,68560,"TANNER",2,80,80,3,1,6,NA,NA,NA,144.843460289418,144.843460289418,NA,1
1194950,68580,"SNOW",2,59,59,4,4,1,NA,NA,NA,65.4732398494843,65.4732398494843,NA,1
-20820,69322,"RKC",2,139.4,139,2,1,5,NA,NA,NA,1871.65041990861,1857.36622451464,NA,1
-20820,69400,"HAIR",1,78.2,78,2,NA,NA,NA,NA,NA,374.27539692189,371.392035012474,NA,1
-20821,68590,"HYBRID",1,51.9,51,2,NA,NA,NA,7.8,NA,54.8047884851362,51.9144326299252,NA,1
-20821,69400,"HAIR",1,74.5,74,2,NA,NA,NA,NA,NA,323.309770329261,316.801098593192,NA,1
-20821,69400,"HAIR",1,78.3,78,2,NA,NA,NA,NA,NA,375.722675948649,371.392035012474,NA,1
-20821,69400,"HAIR",1,73.4,73,2,NA,NA,NA,NA,NA,309.107104026463,304.047840322651,NA,1
-20821,69400,"HAIR",2,52.4,52,1,0,0,NA,NA,NA,98.7382970860418,96.5979066008383,NA,1
-20821,69400,"HAIR",2,53.3,53,1,0,0,NA,NA,NA,103.666388703763,102.006333837359,NA,1
-20821,68560,"TANNER",1,50.3,50,2,NA,NA,NA,7.3,NA,37.4740148978485,36.8026235414396,38,1
-20821,68560,"TANNER",1,71.9,71,2,NA,NA,NA,10,NA,110.318226793842,106.197565897201,104,1
-20821,68560,"TANNER",2,57.9,57,2,0,0,NA,NA,NA,51.8889540771459,49.6488691465897,50,1
-20821,68560,"TANNER",2,61.8,61,2,0,0,NA,NA,NA,62.3479098420178,60.1010302938908,NA,1
-20821,68580,"SNOW",1,45.1,45,2,NA,NA,NA,6.9,NA,35.4743558520565,35.2313008745543,NA,1
-20821,69322,"RKC",1,108.8,108,4,NA,NA,NA,NA,NA,1007.01662517207,983.939115070377,NA,1
-20821,69322,"RKC",2,79.5,79,2,0,0,NA,NA,NA,358.859894710416,351.847288949429,NA,1
-20831,68580,"SNOW",1,73.2,73,5,NA,NA,NA,16.5,NA,158.991461196755,157.649856525966,NA,1
-20831,69322,"RKC",1,154.6,154,2,NA,NA,NA,NA,NA,3036.28999758349,2999.42676282152,NA,1
-20831,68560,"TANNER",1,79.4,79,2,NA,NA,NA,11.4,NA,148.893554703163,146.638198343669,NA,1
-20831,68560,"TANNER",1,66.6,66,3,NA,NA,NA,8.2,NA,87.5280453936126,85.1666091108603,NA,1
-20831,68560,"TANNER",1,96.1,96,2,NA,NA,NA,14.7,NA,265.105981462493,264.273158182195,NA,1
-20831,68560,"TANNER",1,96.9,96,2,NA,NA,NA,14.9,NA,271.831878159725,264.273158182195,NA,1
-20831,68560,"TANNER",1,91.7,91,2,NA,NA,NA,14.4,NA,230.094826517978,224.827464792764,NA,1
-20831,68560,"TANNER",1,89.9,89,2,NA,NA,NA,15.6,NA,216.714193699645,210.223654967769,NA,1
-20831,68560,"TANNER",1,112.7,112,2,NA,NA,NA,22.2,NA,429.094350154407,421.090286922042,NA,1
-20831,68560,"TANNER",1,93.3,93,2,NA,NA,NA,14.2,NA,242.443226844085,240.094942214265,NA,1
-20831,68560,"TANNER",1,104.1,104,2,NA,NA,NA,14.7,NA,337.574946216933,336.595881678116,NA,1
-20831,68560,"TANNER",1,99.3,99,2,NA,NA,NA,16.6,NA,292.692762952973,290.028540658204,NA,1
-20831,68560,"TANNER",1,103.1,103,2,NA,NA,NA,14.5,NA,327.869657725883,326.909527122274,NA,1
-20831,68560,"TANNER",1,107.9,107,2,NA,NA,NA,17.1,NA,376.207106335439,366.803505692893,NA,1
-20831,68560,"TANNER",1,97.4,97,2,NA,NA,NA,15.6,NA,276.093001889656,272.680557044323,NA,1
-20831,68560,"TANNER",1,114.1,114,2,NA,NA,NA,22.3,NA,445.406610030214,444.227919386644,NA,1
-20831,68560,"TANNER",1,85.2,85,2,NA,NA,NA,12.9,NA,184.251443274038,182.947424439063,NA,1
-20831,68560,"TANNER",1,99.8,99,2,NA,NA,NA,17.6,NA,297.169438329562,290.028540658204,NA,1
-20831,68560,"TANNER",1,67.2,67,2,NA,NA,NA,9,NA,89.9328951950896,89.1264301923411,NA,1
-20831,68560,"TANNER",1,78.6,78,2,NA,NA,NA,10.5,NA,144.405815982518,141.100058614935,NA,1
-20831,68560,"TANNER",1,86.7,86,2,NA,NA,NA,14.8,NA,194.230385122205,189.529713717367,NA,1
-20831,68560,"TANNER",1,94.7,94,2,NA,NA,NA,17.1,NA,253.605245193905,247.982216158355,NA,1
-20831,68560,"TANNER",1,90.8,90,2,NA,NA,NA,13.4,NA,223.337464762747,217.443533181944,NA,1
-20831,68560,"TANNER",1,85.5,85,2,NA,NA,NA,11.1,NA,186.219109845756,182.947424439063,NA,1
-20831,68560,"TANNER",1,92.4,92,2,NA,NA,NA,16.7,NA,235.444126733647,232.377313189384,NA,1
-20831,68560,"TANNER",1,93.6,93,2,NA,NA,NA,14.8,NA,244.806829857278,240.094942214265,240,1
-20831,68560,"TANNER",1,90.9,90,2,NA,NA,NA,14.4,NA,224.081636125811,217.443533181944,218,1
-20831,68560,"TANNER",1,96,96,2,NA,NA,NA,18,NA,264.273158182195,264.273158182195,266,1
-20831,68560,"TANNER",1,90.6,90,2,NA,NA,NA,12.1,NA,221.854086494139,217.443533181944,202,1
-20831,68560,"TANNER",1,108,108,2,NA,NA,NA,21.2,NA,377.261799561032,377.261799561032,382,1
-20831,68560,"TANNER",1,75,75,2,NA,NA,NA,7.2,NA,125.328591915912,125.328591915912,120,1
-20831,68560,"TANNER",1,71.7,71,2,NA,NA,NA,9.7,NA,109.393443205802,106.197565897201,110,1
-20831,68560,"TANNER",1,74.7,74,2,NA,NA,NA,8.8,NA,123.819671594968,120.346232284456,106,1
-20831,68560,"TANNER",1,77.1,77,2,NA,NA,NA,9.4,NA,136.236964933534,135.703648881151,138,1
-20831,68560,"TANNER",1,84.7,84,2,NA,NA,NA,12.2,NA,181.002997288778,176.519878587519,172,1
-20831,68560,"TANNER",2,82.4,82,2,1,5,NA,NA,NA,157.801081385238,155.59083445181,NA,1
-20831,68560,"TANNER",2,86,86,3,1,4,NA,NA,NA,178.624969280153,178.624969280153,NA,1
-20831,68560,"TANNER",2,85.2,85,2,1,5,NA,NA,NA,173.85084930573,172.670528220634,NA,1
-20831,68560,"TANNER",2,95.4,95,2,1,5,NA,NA,NA,241.283569746681,238.362710886031,250,1
-20831,68560,"TANNER",2,94.3,94,2,1,5,NA,NA,NA,233.307118587666,231.162123277251,240,1
-20831,68560,"TANNER",2,88.5,88,2,1,5,NA,NA,NA,194.095644987275,190.934007695176,192,1
-20831,68560,"TANNER",2,87,87,2,1,5,NA,NA,NA,184.712333035344,184.712333035344,190,1
-20831,68560,"TANNER",2,78.9,78,2,0,0,NA,NA,NA,124.069674848295,120.124219957393,156,1
-20831,68560,"TANNER",2,54.9,54,2,0,0,NA,NA,NA,44.666956395869,42.6348564079328,46,1
-20831,68560,"TANNER",2,84.5,84,2,0,0,NA,NA,NA,150.505694114322,148.010496783436,154,1
-20831,68560,"TANNER",2,70.8,70,2,0,0,NA,NA,NA,91.4422281973638,88.5614354562886,102,1
-20831,68560,"TANNER",2,76.2,76,2,0,0,NA,NA,NA,112.478099356779,111.648472686383,128,1
-20831,68590,"HYBRID",1,76.6,76,2,NA,NA,NA,NA,NA,182.997210980294,178.593974565467,NA,1
-20831,68580,"SNOW",1,72.2,72,5,NA,NA,NA,13.3,NA,152.360073027035,151.056670473612,NA,1
-20834,68560,"TANNER",1,42.1,42,2,NA,NA,NA,NA,NA,21.8857740675071,21.7290447907724,NA,1
-20834,68560,"TANNER",1,42.1,42,2,NA,NA,NA,NA,NA,21.8857740675071,21.7290447907724,NA,1
-20834,68560,"TANNER",1,89.6,89,2,NA,NA,NA,16.9,NA,214.535999823126,210.223654967769,NA,1
-20834,68560,"TANNER",1,88.8,88,2,NA,NA,NA,16,NA,208.799201786489,203.165967219316,NA,1
-20834,68560,"TANNER",1,111.8,111,2,NA,NA,NA,24.8,NA,418.82190292727,409.830125768422,NA,1
-20834,68560,"TANNER",1,95.1,95,2,NA,NA,NA,17.1,NA,256.856382952557,256.040999756374,NA,1
-20834,68560,"TANNER",1,113.4,113,2,NA,NA,NA,23.1,NA,437.199577091208,432.555593999479,NA,1
-20834,68560,"TANNER",1,105.3,105,2,NA,NA,NA,22.2,NA,349.472741810259,346.472416672001,NA,1
-20834,68560,"TANNER",1,106.6,106,2,NA,NA,NA,19.9,NA,362.675113971738,356.54100143515,334,1
-20834,68560,"TANNER",1,84.3,84,2,NA,NA,NA,11.5,NA,178.432004996036,176.519878587519,176,1
-20834,68560,"TANNER",1,41.2,41,1,NA,NA,NA,NA,NA,20.5021566380414,20.2028524588389,NA,1
-20834,68560,"TANNER",1,42.3,42,2,NA,NA,NA,NA,NA,22.2014982769475,21.7290447907724,NA,1
-20834,68560,"TANNER",1,87.3,87,2,NA,NA,NA,15.8,NA,198.321091752316,196.26860746893,NA,1
-20834,68560,"TANNER",1,106.3,106,2,NA,NA,NA,22,NA,359.599306082791,356.54100143515,NA,1
-20834,68560,"TANNER",1,107.2,107,2,NA,NA,NA,20,NA,368.879441447152,366.803505692893,NA,1
-20834,68560,"TANNER",1,111.4,111,2,NA,NA,NA,24.5,NA,414.309692536356,409.830125768422,456,1
-20834,68560,"TANNER",1,83,83,2,NA,NA,NA,13.2,NA,170.24521560081,170.24521560081,178,1
-20834,68560,"TANNER",1,95.5,95,2,NA,NA,NA,16.4,NA,260.135290525412,256.040999756374,252,1
-20834,68560,"TANNER",1,111.7,111,2,NA,NA,NA,22.7,NA,417.690783437863,409.830125768422,424,1
-20834,68560,"TANNER",2,82.9,82,4,1,5,NA,NA,NA,160.592680614282,155.59083445181,NA,1
-20834,68560,"TANNER",2,51.7,51,2,0,0,NA,NA,NA,37.715146945076,36.2943110233265,NA,1
-20834,68560,"TANNER",2,43.3,43,2,0,0,NA,NA,NA,22.8878444081492,22.4439527226868,24,1
-20834,68560,"TANNER",2,47,47,2,0,0,NA,NA,NA,28.8347101593018,28.8347101593018,28,1
-20834,68560,"TANNER",2,83.8,83,4,1,5,NA,NA,NA,165.698699888687,161.154853149258,NA,1
-20834,68560,"TANNER",2,51.5,51,2,0,0,NA,NA,NA,37.3056000304318,36.2943110233265,NA,1
-20834,68560,"TANNER",2,47,47,2,0,0,NA,NA,NA,28.8347101593018,28.8347101593018,30,1
-20834,68560,"TANNER",2,47.5,47,2,0,0,NA,NA,NA,29.7071843954212,28.8347101593018,28,1
-20834,68580,"SNOW",1,64.9,64,5,NA,NA,NA,NA,NA,109.519533504342,104.883604532211,NA,1
-20834,68580,"SNOW",1,89.3,89,5,NA,NA,NA,NA,NA,294.301038746909,291.249579906558,NA,1
-20834,68580,"SNOW",1,92.1,92,5,NA,NA,NA,NA,NA,323.832396461332,322.744612166237,NA,1
-20834,68580,"SNOW",1,65.9,65,5,NA,NA,NA,NA,NA,114.831111447852,110.043043663286,NA,1
-20835,68560,"TANNER",2,101.7,101,3,1,5,NA,NA,NA,290.423485456426,284.666849662596,280,1
