CRAB_ID,HAULJOIN,CRUISE,VESSEL,HAUL,STATION,SPECIES_KFRC,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,SAMPLING_FACTOR,CHELA_HEIGHT,MERUS_LENGTH,COMMENTS,GIS_STATION
3910091,-23952,202401,134,229,K-20,,68580,2,,61,2,0,0,0,,,,,,1.32422,,,,K-20
3910092,-23952,202401,134,229,K-20,,68580,2,,55.9,2,0,0,0,,,,,,1.32422,,,,K-20
3910093,-23952,202401,134,229,K-20,,68580,2,,62.6,2,0,0,0,,,,,,1.32422,,,,K-20
3910094,-23952,202401,134,229,K-20,,68580,2,,41.6,2,0,0,0,,,,,,1.32422,,,,K-20
3910095,-23952,202401,134,229,K-20,,68580,2,,53.9,2,0,0,0,,,,,,1.32422,,,,K-20
3910096,-23952,202401,134,229,K-20,,68580,2,,46.8,2,0,0,0,,,,,,1.32422,,,,K-20
3910097,-23952,202401,134,229,K-20,,68580,2,,44.9,2,0,0,0,,,,,,1.32422,,,,K-20
3910099,-23952,202401,134,229,K-20,,68580,2,,55.6,2,0,0,0,,,,,,1.32422,,,,K-20
3910100,-23952,202401,134,229,K-20,,68580,2,,32.2,2,0,0,0,,,,,,1.32422,,,,K-20
3910101,-23952,202401,134,229,K-20,,68560,1,,61,2,,,,,,,,,1.32422,,,,K-20
3910102,-23952,202401,134,229,K-20,,68560,1,,55.2,2,,,,,,,,,1.32422,,,,K-20
3910103,-23952,202401,134,229,K-20,,68560,1,,57.1,2,,,,,,,,,1.32422,,,,K-20
3910104,-23952,202401,134,229,K-20,,68560,1,,62.9,2,,,,,,,,,1.32422,,,,K-20
3910105,-23952,202401,134,229,K-20,,68560,1,,61.3,2,,,,,,,,,1.32422,,,,K-20
3910106,-23952,202401,134,229,K-20,,68560,2,,25.2,2,0,0,0,,,,,,1.32422,,,,K-20
3910108,-23952,202401,134,229,K-20,,68560,2,,63.3,2,0,0,0,,,,,,1.32422,,,,K-20
3910109,-23952,202401,134,229,K-20,,68560,2,,57,2,0,0,0,,,,,,1.32422,,,,K-20
3910110,-23952,202401,134,229,K-20,,68590,1,,50.7,2,,,,,,,,,1.32422,,,,K-20
3910111,-23952,202401,134,229,K-20,,68590,1,,58.2,2,,,,,,,,,1.32422,,,,K-20
3910112,-23952,202401,134,229,K-20,,68590,1,,67.7,2,,,,,,,,,1.32422,,,,K-20
3910113,-23952,202401,134,229,K-20,,68590,1,,58,2,,,,,,,,,1.32422,,,,K-20
3910114,-23952,202401,134,229,K-20,,68590,1,,64.4,2,,,,,,,,,1.32422,,,,K-20
3910116,-23952,202401,134,229,K-20,,68590,1,,57.2,2,,,,,,,,,1.32422,,,,K-20
3910117,-23952,202401,134,229,K-20,,68590,1,,57.4,2,,,,,,,,,1.32422,,,,K-20
3910118,-23952,202401,134,229,K-20,,68590,1,,50.6,2,,,,,,,,,1.32422,,,,K-20
3910119,-23952,202401,134,229,K-20,,68590,1,,53.4,2,,,,,,,,,1.32422,,,,K-20
3910120,-23952,202401,134,229,K-20,,68590,1,,56.1,2,,,,,,,,,1.32422,,,,K-20
3910121,-23952,202401,134,229,K-20,,68590,1,,56.4,2,,,,,,,,,1.32422,,,,K-20
3910122,-23952,202401,134,229,K-20,,68590,1,,59.7,2,,,,,,,,,1.32422,,,,K-20
3910123,-23952,202401,134,229,K-20,,68590,1,,56.4,2,,,,,,,,,1.32422,,,,K-20
3910124,-23952,202401,134,229,K-20,,68590,1,,45.6,2,,,,,,,,,1.32422,,,,K-20
3910125,-23952,202401,134,229,K-20,,68590,1,,66.8,2,,,,,,,,,1.32422,,,,K-20
3910126,-23952,202401,134,229,K-20,,68590,1,,52.3,2,,,,,,,,,1.32422,,,,K-20
3910127,-23952,202401,134,229,K-20,,68590,2,,50.1,2,0,0,0,,,,,,1.32422,,,,K-20
3910128,-23952,202401,134,229,K-20,,68590,2,,59.6,2,0,0,0,,,,,,1.32422,,,,K-20
3910129,-23952,202401,134,229,K-20,,68590,2,,42.1,2,0,0,0,,,,,,1.32422,,,,K-20
3910130,-23952,202401,134,229,K-20,,68590,2,,56.1,2,0,0,0,,,,,,1.32422,,,,K-20
3910131,-23952,202401,134,229,K-20,,68590,2,,56.7,2,0,0,0,,,,,,1.32422,,,,K-20
3910132,-23952,202401,134,229,K-20,,68590,2,,56.1,2,0,0,0,,,,,,1.32422,,,,K-20
3910133,-23952,202401,134,229,K-20,,68590,2,,56.2,2,0,0,0,,,,,,1.32422,,,,K-20
3910134,-23952,202401,134,229,K-20,,68590,2,,59.8,2,0,0,0,,,,,,1.32422,,,,K-20
3910135,-23953,202401,134,230,K-19,,68580,1,,59.7,2,,,,,2,,,,1,,,,K-19
3910136,-23959,202401,134,232,I-01,,68560,2,,79.1,2,4,1,6,,,,,,1,,,,I-01
3910137,-23959,202401,134,232,I-01,,68560,2,,82.7,2,4,1,6,,,,,,1,,,,I-01
3910138,-23959,202401,134,232,I-01,,68560,2,,82.7,2,4,1,6,,,,,,1,,,,I-01
3910139,-23959,202401,134,232,I-01,,68560,2,,85,2,4,1,6,,,,,,1,,,,I-01
3910140,-23959,202401,134,232,I-01,,68560,2,,76.3,2,4,1,6,,,,,,1,,,,I-01
3910141,-23959,202401,134,232,I-01,,68560,2,,76.1,2,4,1,6,,,,,,1,,,,I-01
3910142,-23959,202401,134,232,I-01,,68560,2,,75,2,4,1,6,,,,,,1,,,,I-01
3910143,-23959,202401,134,232,I-01,,68560,2,,78,2,4,1,6,,,,,,1,,,,I-01
3910144,-23959,202401,134,232,I-01,,68560,2,,78.8,2,4,1,6,,,,,,1,,,,I-01
3910145,-23959,202401,134,232,I-01,,68560,2,,81.2,2,4,1,6,,,,,,1,,,,I-01
3910146,-23959,202401,134,232,I-01,,68560,2,,78.3,2,4,1,6,,,,,,1,,,,I-01
3910147,-23959,202401,134,232,I-01,,68560,2,,72.3,2,4,1,6,,,,,,1,,,,I-01
3910148,-23959,202401,134,232,I-01,,68560,2,,81.1,2,4,1,6,,,,,,1,,,,I-01
3910149,-23959,202401,134,232,I-01,,68560,2,,82.2,2,4,1,6,,,,,,1,,,,I-01
3910150,-23959,202401,134,232,I-01,,68580,2,,64.8,2,4,1,5,,,,,,1,,,,I-01
3910151,-23959,202401,134,232,I-01,,68590,2,,71,2,0,0,1,,,,,,1,,,,I-01
3910152,-23959,202401,134,232,I-01,,68590,2,,75.2,2,4,1,5,,,,,,1,,,,I-01
3910153,-23959,202401,134,232,I-01,,68580,1,,100.7,2,,,,,,,,,1,,,,I-01
3910154,-23959,202401,134,232,I-01,,68580,1,,113,2,,,,,,,,,1,,,,I-01
3910155,-23959,202401,134,232,I-01,,68580,1,,93.8,2,,,,,,,,,1,,,,I-01
3910156,-23959,202401,134,232,I-01,,68580,1,,101.4,2,,,,,,,,,1,,,,I-01
3910157,-23959,202401,134,232,I-01,,68580,1,,95.9,2,,,,,,,,,1,,,,I-01
3910158,-23959,202401,134,232,I-01,,68580,1,,101.3,2,,,,,,,,,1,,,,I-01
3910160,-23959,202401,134,232,I-01,,68590,1,,100.6,2,,,,,,,,,1,,,,I-01
3910161,-23959,202401,134,232,I-01,,68590,1,,86.5,2,,,,,,,,,1,,,,I-01
3910162,-23959,202401,134,232,I-01,,68590,1,,92,2,,,,,,,,,1,,,,I-01
3910163,-23959,202401,134,232,I-01,,68590,1,,97.1,2,,,,,,,,,1,,,,I-01
3910164,-23959,202401,134,232,I-01,,68590,1,,105.6,2,,,,,,,,,1,,,,I-01
3910165,-23959,202401,134,232,I-01,,68590,1,,109.1,2,,,,,,,,,1,,,,I-01
3910166,-23959,202401,134,232,I-01,,68590,1,,123.5,2,,,,,,,,,1,,,,I-01
3910168,-23959,202401,134,232,I-01,,68590,1,,91.3,2,,,,,,,,,1,,,,I-01
3910169,-23959,202401,134,232,I-01,,68590,1,,102.2,2,,,,,,,,,1,,,,I-01
3910170,-23959,202401,134,232,I-01,,68560,1,,100.3,3,,,,,,,,,1,,,,I-01
3910171,-23959,202401,134,232,I-01,,68560,1,,128.5,2,,,,,,,,,1,,,,I-01
3910172,-23959,202401,134,232,I-01,,68560,1,,129,2,,,,,,,,,1,,,,I-01
3910173,-23959,202401,134,232,I-01,,68560,1,,139.8,2,,,,,,,,,1,,,,I-01
3910174,-23959,202401,134,232,I-01,,68560,1,,113.5,2,,,,,,,,,1,,,,I-01
3910176,-23959,202401,134,232,I-01,,68560,1,,95,2,,,,,,,,,1,,,,I-01
3910177,-23959,202401,134,232,I-01,,68560,1,,101.2,2,,,,,,,,,1,,,,I-01
3910178,-23959,202401,134,232,I-01,,68560,1,,108.2,2,,,,,,,,,1,,,,I-01
3910179,-23959,202401,134,232,I-01,,68560,1,,124.5,2,,,,,,,,,1,,,,I-01
3910180,-23959,202401,134,232,I-01,,68560,1,,86.8,2,,,,,,,,,1,,,,I-01
3910181,-23959,202401,134,232,I-01,,68560,1,,86.2,2,,,,,,,,,1,,,,I-01
3910182,-23959,202401,134,232,I-01,,68560,1,,95.8,2,,,,,,,,,1,,,,I-01
3910184,-23959,202401,134,232,I-01,,68560,1,,107.6,2,,,,,,,,,1,,,,I-01
3910185,-23959,202401,134,232,I-01,,68560,1,,121.2,2,,,,,,,,,1,,,,I-01
3910186,-23959,202401,134,232,I-01,,68560,1,,93.2,2,,,,,,,,,1,,,,I-01
3910187,-23959,202401,134,232,I-01,,68560,1,,86.5,2,,,,,,,,,1,,,,I-01
3910188,-23959,202401,134,232,I-01,,68560,1,,87.7,2,,,,,,,,,1,,,,I-01
3910189,-23959,202401,134,232,I-01,,68560,1,,93.4,2,,,,,,,,,1,,,,I-01
3910190,-23959,202401,134,232,I-01,,68560,1,,86,2,,,,,,,,,1,,,,I-01
3910192,-23959,202401,134,232,I-01,,68560,1,,91.5,2,,,,,,,,,1,,,,I-01
3910193,-23959,202401,134,232,I-01,,68560,1,,106.5,2,,,,,,,,,1,,,,I-01
3910194,-23959,202401,134,232,I-01,,68560,1,,94.3,2,,,,,,,,,1,,,,I-01
3910195,-23959,202401,134,232,I-01,,68560,1,,94,2,,,,,,,,,1,,,,I-01
3910196,-23959,202401,134,232,I-01,,68560,1,,88.4,2,,,,,,,,,1,,,,I-01
3910197,-23959,202401,134,232,I-01,,68560,1,,105.2,2,,,,,,,,,1,,,,I-01
3910198,-23959,202401,134,232,I-01,,68560,1,,93.7,2,,,,,,,,,1,,,,I-01
3910200,-23959,202401,134,232,I-01,,68560,1,,97.1,2,,,,,,,,,1,,,,I-01
3910201,-23959,202401,134,232,I-01,,68560,1,,95.7,2,,,,,,,,,1,,,,I-01
3910202,-23959,202401,134,232,I-01,,68560,1,,83.7,2,,,,,,,,,1,,,,I-01
3910203,-23959,202401,134,232,I-01,,68560,1,,87.1,2,,,,,,,,,1,,,,I-01
3910204,-23959,202401,134,232,I-01,,68560,1,,102.6,2,,,,,,,,,1,,,,I-01
3910205,-23959,202401,134,232,I-01,,68560,1,,93.6,2,,,,,,,,,1,,,,I-01
3910206,-23959,202401,134,232,I-01,,68560,1,,98.7,2,,,,,,,,,1,,,,I-01
3910208,-23959,202401,134,232,I-01,,68560,1,,94.3,2,,,,,,,,,1,,,,I-01
3910209,-23959,202401,134,232,I-01,,68560,1,,98,2,,,,,,,,,1,,,,I-01
3910210,-23959,202401,134,232,I-01,,68560,1,,107.2,2,,,,,,,,,1,,,,I-01
3910211,-23959,202401,134,232,I-01,,68560,1,,91.3,2,,,,,,,,,1,,,,I-01
3910212,-23959,202401,134,232,I-01,,68560,1,,95.9,2,,,,,,,,,1,,,,I-01
3910213,-23959,202401,134,232,I-01,,68560,1,,105,2,,,,,,,,,1,,,,I-01
3910214,-23959,202401,134,232,I-01,,68560,1,,90.7,2,,,,,,,,,1,,,,I-01
3910216,-23959,202401,134,232,I-01,,68560,1,,96.6,2,,,,,,,,,1,,,,I-01
3910217,-23959,202401,134,232,I-01,,68560,1,,92.7,2,,,,,,,,,1,,,,I-01
3910218,-23959,202401,134,232,I-01,,68560,1,,92.5,2,,,,,,,,,1,,,,I-01
3910219,-23959,202401,134,232,I-01,,68560,1,,97,2,,,,,,,,,1,,,,I-01
3910220,-23959,202401,134,232,I-01,,68560,1,,90.9,2,,,,,,,,,1,,,,I-01
3910221,-23959,202401,134,232,I-01,,68590,1,,78.9,2,,,,,,,,,1.38018,,,,I-01
3910222,-23959,202401,134,232,I-01,,68590,1,,67,2,,,,,,,,,1.38018,,,,I-01
3910224,-23959,202401,134,232,I-01,,68590,1,,77.9,2,,,,,,,,,1.38018,,,,I-01
3910225,-23959,202401,134,232,I-01,,68590,1,,77.2,2,,,,,,,,,1.38018,,,,I-01
3910226,-23959,202401,134,232,I-01,,68590,1,,78.2,2,,,,,,,,,1.38018,,,,I-01
3910227,-23959,202401,134,232,I-01,,68590,1,,75.8,2,,,,,,,,,1.38018,,,,I-01
3910228,-23959,202401,134,232,I-01,,68590,1,,84.1,2,,,,,,,,,1.38018,,,,I-01
3910229,-23959,202401,134,232,I-01,,68590,1,,74,2,,,,,,,,,1.38018,,,,I-01
3910230,-23959,202401,134,232,I-01,,68590,1,,67.8,2,,,,,,,,,1.38018,,,,I-01
3910232,-23959,202401,134,232,I-01,,68590,1,,74.3,2,,,,,,,,,1.38018,,,,I-01
3910233,-23959,202401,134,232,I-01,,68590,1,,82.8,2,,,,,,,,,1.38018,,,,I-01
3910234,-23959,202401,134,232,I-01,,68590,1,,80.2,2,,,,,,,,,1.38018,,,,I-01
3910235,-23959,202401,134,232,I-01,,68590,1,,92.3,2,,,,,,,,,1.38018,,,,I-01
3910236,-23959,202401,134,232,I-01,,68590,1,,87.6,2,,,,,,,,,1.38018,,,,I-01
3910237,-23959,202401,134,232,I-01,,68590,1,,82.9,2,,,,,,,,,1.38018,,,,I-01
3910238,-23959,202401,134,232,I-01,,68590,1,,77.4,2,,,,,,,,,1.38018,,,,I-01
3910239,-23959,202401,134,232,I-01,,68590,1,,79.6,2,,,,,,,,,1.38018,,,,I-01
3910240,-23959,202401,134,232,I-01,,68590,1,,76.1,2,,,,,,,,,1.38018,,,,I-01
3910241,-23959,202401,134,232,I-01,,68590,1,,79.4,2,,,,,,,,,1.38018,,,,I-01
3910242,-23959,202401,134,232,I-01,,68590,1,,84.4,2,,,,,,,,,1.38018,,,,I-01
3910243,-23959,202401,134,232,I-01,,68590,1,,68.4,2,,,,,,,,,1.38018,,,,I-01
3910244,-23959,202401,134,232,I-01,,68590,1,,73.2,2,,,,,,,,,1.38018,,,,I-01
3910245,-23959,202401,134,232,I-01,,68590,1,,80.9,2,,,,,,,,,1.38018,,,,I-01
3910246,-23959,202401,134,232,I-01,,68590,1,,77,2,,,,,,,,,1.38018,,,,I-01
3910247,-23959,202401,134,232,I-01,,68590,1,,80.8,2,,,,,,,,,1.38018,,,,I-01
3910248,-23968,202401,134,237,I-21,,68580,2,,52.6,2,0,0,0,,,,,,3.8211,,,,I-21
3910249,-23968,202401,134,237,I-21,,68580,2,,60,2,0,0,0,,,,,,3.8211,,,,I-21
3910250,-23968,202401,134,237,I-21,,68590,1,,63.2,2,,,,,,,,,1.65354,,,,I-21
3910251,-23968,202401,134,237,I-21,,68590,1,,80.4,2,,,,,,,,,1.65354,,,,I-21
3910252,-23968,202401,134,237,I-21,,68590,2,,53.9,2,0,0,0,,,,,,1.65354,,,,I-21
3910253,-23968,202401,134,237,I-21,,68560,1,,83,3,,,,,,,,,1.65354,,,,I-21
3910254,-23968,202401,134,237,I-21,,68560,1,,83.3,3,,,,,,,,,1.65354,,,,I-21
3910255,-23968,202401,134,237,I-21,,68560,1,,34.2,2,,,,,,,,,1.65354,,,,I-21
3910256,-23968,202401,134,237,I-21,,68560,1,,30.7,2,,,,,,,,,1.65354,,,,I-21
3910257,-23968,202401,134,237,I-21,,68560,1,,30.9,2,,,,,,,,,1.65354,,,,I-21
3910258,-23968,202401,134,237,I-21,,68560,1,,30.7,2,,,,,,,,,1.65354,,,,I-21
3910259,-23968,202401,134,237,I-21,,68560,1,,74.7,2,,,,,,,,,1.65354,,,,I-21
3910260,-23968,202401,134,237,I-21,,68560,2,,31.7,2,0,0,0,,,,,,1.65354,,,,I-21
3910261,-23968,202401,134,237,I-21,,68560,2,,64,2,0,0,0,,,,,,1.65354,,,,I-21
3910262,-23968,202401,134,237,I-21,,68560,2,,65.9,2,0,0,0,,,,,,1.65354,,,,I-21
3910263,-23968,202401,134,237,I-21,,68560,2,,61.5,2,0,0,0,,,,,,1.65354,,,,I-21
3910264,-23968,202401,134,237,I-21,,68560,2,,67.8,2,0,0,0,,,,,,1.65354,,,,I-21
3910265,-23968,202401,134,237,I-21,,68560,2,,77.2,2,0,0,0,,,,,,1.65354,,,,I-21
3910266,-23968,202401,134,237,I-21,,69322,1,177.4,,3,,,,,,,,,1,,,,I-21
3910267,-23968,202401,134,237,I-21,,69322,1,151.8,,3,,,,,,,,,1,,,,I-21
3910268,-23969,202401,134,238,I-22,,68580,1,,73.1,3,,,,,,,,,1,,,,I-22
3910269,-23969,202401,134,238,I-22,,68580,1,,69.9,3,,,,,,,,,1,,,,I-22
3910270,-23969,202401,134,238,I-22,,68580,1,,71.9,2,,,,,,,,,1,,,,I-22
3910271,-23969,202401,134,238,I-22,,68580,1,,64.9,2,,,,,,,,,1,,,,I-22
3910272,-23969,202401,134,238,I-22,,68580,1,,47,2,,,,,,,,,1,,,,I-22
3910273,-23969,202401,134,238,I-22,,68580,1,,61.6,2,,,,,,,,,1,,,,I-22
3910275,-23969,202401,134,238,I-22,,68580,1,,69.7,2,,,,,,,,,1,,,,I-22
3910276,-23969,202401,134,238,I-22,,68580,1,,59.2,2,,,,,,,,,1,,,,I-22
3910277,-23969,202401,134,238,I-22,,68580,1,,61.3,2,,,,,,,,,1,,,,I-22
3910278,-23969,202401,134,238,I-22,,68580,1,,57.4,2,,,,,,,,,1,,,,I-22
3910279,-23969,202401,134,238,I-22,,68580,1,,56.7,2,,,,,,,,,1,,,,I-22
3910280,-23969,202401,134,238,I-22,,68580,1,,62.6,2,,,,,,,,,1,,,,I-22
3910281,-23969,202401,134,238,I-22,,68580,1,,58.9,2,,,,,,,,,1,,,,I-22
3910283,-23969,202401,134,238,I-22,,68580,1,,54.4,2,,,,,,,,,1,,,,I-22
3910284,-23969,202401,134,238,I-22,,68580,1,,53.8,2,,,,,,,,,1,,,,I-22
3910285,-23969,202401,134,238,I-22,,68580,1,,62.8,2,,,,,,,,,1,,,,I-22
3910286,-23969,202401,134,238,I-22,,68580,1,,62.7,2,,,,,,,,,1,,,,I-22
3910287,-23969,202401,134,238,I-22,,68580,1,,65.9,2,,,,,,,,,1,,,,I-22
3910288,-23969,202401,134,238,I-22,,68580,1,,60.2,2,,,,,,,,,1,,,,I-22
3910289,-23969,202401,134,238,I-22,,68580,1,,64.7,2,,,,,,,,,1,,,,I-22
3910291,-23969,202401,134,238,I-22,,68580,1,,66.8,2,,,,,,,,,1,,,,I-22
3910292,-23969,202401,134,238,I-22,,68580,1,,59.1,2,,,,,,,,,1,,,,I-22
3910293,-23969,202401,134,238,I-22,,68580,1,,58.2,2,,,,,,,,,1,,,,I-22
3910294,-23969,202401,134,238,I-22,,68580,1,,57.8,2,,,,,,,,,1,,,,I-22
3910295,-23969,202401,134,238,I-22,,68580,1,,62.1,2,,,,,,,,,1,,,,I-22
3910296,-23969,202401,134,238,I-22,,68580,1,,61,2,,,,,,,,,1,,,,I-22
3910297,-23969,202401,134,238,I-22,,68580,1,,64.6,2,,,,,,,,,1,,,,I-22
3910299,-23969,202401,134,238,I-22,,68580,1,,59,2,,,,,,,,,1,,,,I-22
3910300,-23969,202401,134,238,I-22,,68580,1,,57,2,,,,,,,,,1,,,,I-22
3910301,-23969,202401,134,238,I-22,,68580,1,,70.8,2,,,,,,,,,1,,,,I-22
3910302,-23969,202401,134,238,I-22,,68580,1,,54.5,2,,,,,,,,,1,,,,I-22
3910303,-23969,202401,134,238,I-22,,68580,1,,62.7,2,,,,,,,,,1,,,,I-22
3910304,-23969,202401,134,238,I-22,,68580,1,,65.8,2,,,,,,,,,1,,,,I-22
3910305,-23969,202401,134,238,I-22,,68580,1,,61.4,2,,,,,,,,,1,,,,I-22
3910307,-23969,202401,134,238,I-22,,68580,1,,64.2,2,,,,,,,,,1,,,,I-22
3910308,-23969,202401,134,238,I-22,,68580,1,,67,2,,,,,,,,,1,,,,I-22
3910309,-23969,202401,134,238,I-22,,68580,1,,66.2,2,,,,,,,,,1,,,,I-22
3910310,-23969,202401,134,238,I-22,,68580,1,,91.9,3,,,,,,,,,1,,,,I-22
3910311,-23969,202401,134,238,I-22,,68580,1,,80,2,,,,,,,,,1,,,,I-22
3910312,-23969,202401,134,238,I-22,,68580,1,,95.3,2,,,,,,,,,1,,,,I-22
3910313,-23969,202401,134,238,I-22,,68580,1,,102.7,4,,,,,,,,,1,,,,I-22
3910315,-23969,202401,134,238,I-22,,68580,1,,78.8,2,,,,,,,,,1,,,,I-22
3910316,-23969,202401,134,238,I-22,,68580,1,,83.7,2,,,,,,,,,1,,,,I-22
3910317,-23969,202401,134,238,I-22,,68580,1,,119.7,2,,,,,,,,,1,,,,I-22
3910318,-23969,202401,134,238,I-22,,68580,2,,62,2,0,0,0,,2,,,,1,,,,I-22
3910319,-23969,202401,134,238,I-22,,68580,2,,63.4,2,0,0,0,,,,,,1,,,,I-22
3910320,-23969,202401,134,238,I-22,,68580,2,,59,2,0,0,0,,,,,,1,,,,I-22
3910321,-23969,202401,134,238,I-22,,68580,2,,61.6,2,0,0,0,,,,,,1,,,,I-22
3910323,-23969,202401,134,238,I-22,,68580,2,,61.8,2,0,0,0,,,,,,1,,,,I-22
3910324,-23969,202401,134,238,I-22,,68580,2,,59.9,2,0,0,0,,,,,,1,,,,I-22
3910325,-23969,202401,134,238,I-22,,68580,2,,63.6,2,0,0,0,,,,,,1,,,,I-22
3910326,-23969,202401,134,238,I-22,,68580,2,,62.6,2,0,0,0,,,,,,1,,,,I-22
3910327,-23969,202401,134,238,I-22,,68580,2,,65.1,2,0,0,0,,,,,,1,,,,I-22
3910328,-23969,202401,134,238,I-22,,68580,2,,61.1,2,0,0,0,,,,,,1,,,,I-22
3910329,-23969,202401,134,238,I-22,,68580,2,,59.8,2,0,0,0,,,,,,1,,,,I-22
3910330,-23969,202401,134,238,I-22,,68580,2,,62.1,2,0,0,0,,,,,,1,,,,I-22
3910332,-23969,202401,134,238,I-22,,68580,2,,54.8,2,0,0,0,,,,,,1,,,,I-22
3910333,-23969,202401,134,238,I-22,,68580,2,,61.4,2,0,0,0,,,,,,1,,,,I-22
3910334,-23969,202401,134,238,I-22,,68580,2,,57.9,2,0,0,0,,,,,,1,,,,I-22
3910335,-23969,202401,134,238,I-22,,68580,2,,61,2,0,0,0,,,,,,1,,,,I-22
3910336,-23969,202401,134,238,I-22,,68580,2,,60.3,2,0,0,0,,,,,,1,,,,I-22
3910337,-23969,202401,134,238,I-22,,68580,2,,61.6,2,0,0,0,,,,,,1,,,,I-22
3910338,-23969,202401,134,238,I-22,,68580,2,,57.4,2,0,0,0,,,,,,1,,,,I-22
3910340,-23969,202401,134,238,I-22,,68580,2,,61,2,0,0,0,,,,,,1,,,,I-22
3910341,-23969,202401,134,238,I-22,,68580,2,,58.7,2,0,0,0,,,,,,1,,,,I-22
3910342,-23969,202401,134,238,I-22,,68580,2,,63.8,2,0,0,0,,,,,,1,,,,I-22
3910343,-23969,202401,134,238,I-22,,68580,2,,62.7,2,0,0,0,,,,,,1,,,,I-22
3910344,-23969,202401,134,238,I-22,,68580,2,,57.8,2,0,0,0,,,,,,1,,,,I-22
3910345,-23969,202401,134,238,I-22,,68580,2,,57.7,2,0,0,0,,,,,,1,,,,I-22
3910346,-23969,202401,134,238,I-22,,68580,2,,58.8,2,0,0,0,,,,,,1,,,,I-22
3910348,-23969,202401,134,238,I-22,,68580,2,,59.8,2,0,0,0,,,,,,1,,,,I-22
3910349,-23969,202401,134,238,I-22,,68580,2,,61,2,0,0,0,,,,,,1,,,,I-22
3909454,-23961,202401,134,234,G-01,,68560,1,,54.9,2,,,,,,,,,1,,,,G-01
3909455,-23961,202401,134,234,G-01,,68560,1,,52.2,2,,,,,,,,,1,,,,G-01
3909456,-23961,202401,134,234,G-01,,68560,1,,60.4,2,,,,,,,,,1,,,,G-01
3909457,-23961,202401,134,234,G-01,,68560,1,,50,2,,,,,,,,,1,,,,G-01
3909458,-23961,202401,134,234,G-01,,68560,1,,61.3,2,,,,,,,,,1,,,,G-01
3909459,-23961,202401,134,234,G-01,,68560,1,,42.1,2,,,,,,,,,1,,,,G-01
3909460,-23961,202401,134,234,G-01,,68560,1,,59.2,2,,,,,,,,,1,,,,G-01
3909461,-23961,202401,134,234,G-01,,68560,1,,50.8,2,,,,,,,,,1,,,,G-01
3909462,-23961,202401,134,234,G-01,,68560,1,,43.1,2,,,,,,,,,1,,,,G-01
3909463,-23961,202401,134,234,G-01,,68560,1,,44.3,2,,,,,,,,,1,,,,G-01
3909464,-23961,202401,134,234,G-01,,68560,1,,40.8,2,,,,,,,,,1,,,,G-01
3909465,-23961,202401,134,234,G-01,,68560,1,,43,2,,,,,,,,,1,,,,G-01
3909466,-23961,202401,134,234,G-01,,68560,1,,54.8,2,,,,,,,,,1,,,,G-01
3909467,-23961,202401,134,234,G-01,,68560,1,,51.3,2,,,,,,,,,1,,,,G-01
3909468,-23961,202401,134,234,G-01,,68560,1,,37.9,2,,,,,,,,,1,,,,G-01
3909469,-23961,202401,134,234,G-01,,68560,1,,53.4,2,,,,,,,,,1,,,,G-01
3909470,-23961,202401,134,234,G-01,,68560,1,,46.2,2,,,,,,,,,1,,,,G-01
3909471,-23961,202401,134,234,G-01,,68560,1,,36.3,2,,,,,,,,,1,,,,G-01
3909472,-23961,202401,134,234,G-01,,68560,1,,50.4,2,,,,,,,,,1,,,,G-01
3909473,-23961,202401,134,234,G-01,,68560,1,,50.7,2,,,,,,,,,1,,,,G-01
3909474,-23961,202401,134,234,G-01,,68560,1,,50.1,2,,,,,,,,,1,,,,G-01
3909475,-23961,202401,134,234,G-01,,68560,1,,39.6,2,,,,,,,,,1,,,,G-01
3909476,-23961,202401,134,234,G-01,,68560,1,,58.1,2,,,,,,,,,1,,,,G-01
3909477,-23961,202401,134,234,G-01,,68560,1,,38.8,2,,,,,,,,,1,,,,G-01
3909478,-23961,202401,134,234,G-01,,68560,1,,46.2,2,,,,,,,,,1,,,,G-01
3909479,-23961,202401,134,234,G-01,,68560,1,,54.6,2,,,,,,,,,1,,,,G-01
3909480,-23961,202401,134,234,G-01,,68560,1,,52,2,,,,,,,,,1,,,,G-01
3909481,-23961,202401,134,234,G-01,,68560,1,,57.7,2,,,,,,,,,1,,,,G-01
3909482,-23961,202401,134,234,G-01,,68560,1,,42.7,2,,,,,,,,,1,,,,G-01
3909483,-23961,202401,134,234,G-01,,68560,1,,40,2,,,,,,,,,1,,,,G-01
3909484,-23961,202401,134,234,G-01,,68560,1,,59.7,2,,,,,,,,,1,,,,G-01
3909485,-23961,202401,134,234,G-01,,68560,1,,98,2,,,,,,,,,1,,,,G-01
3909486,-23961,202401,134,234,G-01,,68560,1,,101.9,2,,,,,,,,,1,,,,G-01
3909487,-23961,202401,134,234,G-01,,68580,1,,48.3,2,,,,,,,,,1,,,,G-01
3909488,-23961,202401,134,234,G-01,,68580,1,,37.1,2,,,,,,,,,1,,,,G-01
3909489,-23961,202401,134,234,G-01,,68580,1,,63.2,2,,,,,,,,,1,,,,G-01
3909490,-23961,202401,134,234,G-01,,68580,1,,54.5,2,,,,,,,,,1,,,,G-01
